Date, ADANIENT ,ADANIPORT,AMBUJACEM, APLLTD ,ASIANPAINT,AXISBANK, BAJAJ AUTO ,BAJAJFINSERV,BAJAJFIN,BOB,BERGERPAINT,BHARTIAIRTEL,BPCL,BRITANIA,CIPLA,DABUR, DIVISLAB , DLF ,DRREDDY,GODREJPROP,HCLTECH,HDFC,HDFCBANK,HEROMOTO,HINDUNILEVER,ICICIBANK,INDSIND BANK,INFOSYS,ITC,JSPL,JSWSTEEL,KOTAKBANK,L&TFIN,LICFINHOU,L&T,LTTS,M&MFIN,MARUTI,PNB,RELIANCE,SBIN,SUNPHARM,TATACOFFEE,TATAMOTORS,TATASTEEL,TCS,TITAN,ULTRATECH CEM,UPL,WIPRO
24-04-2020,134.56,268.77,155.23,749.21,"1,814.17",403.95,"2,363.61","4,388.74","1,973.06",46.35,403.84,492.48,333.11,"2,905.05",599.3,495.77,"2,425.40",127.54,"3,940.86",667.3,453.64,"1,531.81",934.01,"1,868.49","2,227.33",334.85,382.9,635.41,162.75,79.15,147.19,"1,239.55",54.83,253.91,818.54,"1,133.15",84.79,"5,000.67",30.2,"1,393.96",178.11,480.43,68.4,74.2,255.08,"1,785.41",897.07,"3,297.55",327.83,177.35
27-04-2020,134.51,269.26,159.25,805.49,"1,837.79",427.3,"2,421.99","4,616.38","2,040.75",46.75,450.42,492.28,337.82,"3,075.72",608.7,488.52,"2,425.85",132.32,"3,918.71",660.15,468.18,"1,542.62",925.69,"1,908.32","2,263.77",347.9,407.4,641.78,162.57,82.25,151.08,"1,303.60",57.06,247.34,822.44,"1,153.99",86.78,"5,011.27",30.75,"1,406.50",179.25,484.73,68.99,75.25,258.99,"1,803.13",918.56,"3,350.09",341.01,181.64
28-04-2020,139.21,271.05,155,750.84,"1,811.04",455.45,"2,381.35","4,860.62","2,224.51",47.3,413.24,483.91,341.34,"3,030.09",598.6,484.35,"2,363.35",137.29,"3,888.63",663,456.55,"1,663.16",927.39,"1,916.11","2,234.01",359.85,468.05,638.01,162.21,83.9,153.1,"1,326.65",59.71,269.36,824.26,"1,131.63",93.09,"5,007.66",31.25,"1,404.93",182.61,468.95,72.06,76.95,260.8,"1,825.17",923.61,"3,383.33",351.89,179.3
29-04-2020,139.41,285.65,156.66,751.33,"1,754.56",439.1,"2,415.61","4,997.44","2,292.75",48.1,424.68,494.23,342.91,"3,028.02",596.25,475.11,"2,369.85",140.92,"3,820.65",662.45,476.56,"1,780.40",972.89,"1,942.89","2,177.23",370.45,471.1,653.32,164.65,88.75,157.61,"1,327.85",60.09,277.25,841.76,"1,139.28",94.72,"5,023.27",32.3,"1,403.75",188.36,472.61,73.32,78.15,269.48,"1,870.92",916.23,"3,423.56",351.99,180.24
30-04-2020,141.31,288.08,158.65,732.75,"1,745.82",444.9,"2,535.61","5,103.11","2,314.36",49.2,449.57,512.46,351.7,"3,036.61",589.6,486.09,"2,332.90",146.1,"3,875.39",677.6,526.76,"1,857.21",997.48,"2,136.61","2,141.38",380.15,468.15,690.93,164.56,95,173.51,"1,357.20",61.02,275.93,863.11,"1,211.56",100.18,"5,311.03",32.3,"1,442.16",188.76,459.55,76.49,93.25,284.4,"1,977.74",960.44,"3,523.19",410.02,190.52
04-05-2020,131.46,264.5,150.05,741.97,"1,664.52",402.8,"2,360.52","4,761.20","2,076.29",45.85,478.05,530.59,330.69,"2,966.78",611.85,465.67,"2,287.15",132.37,"3,878.05",618.15,498.37,"1,671.44",919.02,"1,972.91","2,031.78",338.05,423.05,650.57,157.33,85.4,157.08,"1,277.80",53.95,252.31,818.01,"1,163.01",96.74,"4,842.74",30.15,"1,411.86",177.21,460.54,74,83.9,260.85,"1,895.27",883.01,"3,337.08",376.2,189.62
05-05-2020,132.61,261.27,152.32,739.95,"1,607.30",389,"2,341.81","4,628.08","1,999.12",44,485.35,526.16,329.88,"2,857.24",596.9,449.53,"2,284.25",126.15,"3,774.58",611.9,504.33,"1,638.05",907.52,"1,938.06","1,991.63",330.85,418.7,650.57,157.19,85.95,157.42,"1,238.35",53.53,249.92,804.79,"1,153.65",96.92,"4,786.79",29.2,"1,436.90",168.84,451.49,75.71,80.9,259.94,"1,897.53",878.16,"3,274.03",377.81,183.79
06-05-2020,133.16,268.27,155.14,766.66,"1,598.86",388.85,"2,389.22","4,691.76","2,102.85",42.3,478.1,544.05,326.79,"2,865.82",591.75,452.71,"2,291.35",129.23,"3,792.89",603.85,503.07,"1,679.01",942.32,"1,998.60","1,961.10",341.4,425.5,643.04,148.15,89.5,159.24,"1,245.95",55.16,255.81,805.17,"1,166.45",103.92,"4,800.07",29.35,"1,437.00",169.53,449.61,74.98,83.2,264.81,"1,868.91",867.77,"3,313.95",369.95,186.63
07-05-2020,134.81,280.44,155.83,790.46,"1,582.63",397.35,"2,326.11","4,672.27","2,057.23",42.5,497.69,526.16,313.25,"2,796.42",589.55,439,"2,258.85",128.49,"3,778.27",601.25,495.95,"1,651.62",921.01,"1,972.52","1,943.39",336.75,454.35,642.12,145.53,90.75,165.39,"1,199.80",54.32,253.04,791.28,"1,162.77",102.93,"4,706.96",29.7,"1,482.45",169.19,447.43,72.64,82.5,263,"1,857.18",840.69,"3,242.63",359.61,183.69
08-05-2020,137.06,283.07,156.52,756.21,"1,566.84",382.05,"2,338.19","4,599.88","2,020.88",41.1,483.2,528.15,308.69,"2,872.49",591.9,443.87,"2,300.80",129.48,"3,922.35",617.7,502.39,"1,637.86",925.05,"1,935.34","2,038.41",337.7,440.35,651.05,143.05,89.1,161.98,"1,217.45",52.78,256.84,784.64,"1,145.01",99.82,"4,612.66",29.2,"1,536.40",165.13,464.05,70.64,81.05,260.18,"1,858.90",824.6,"3,295.41",355.9,183.59
11-05-2020,139.96,287.68,160.77,766.07,"1,558.11",379.55,"2,480.52","4,556.90","2,011.80",41,448.42,534.28,299.23,"2,929.37",586.05,443.62,"2,326.90",132.66,"3,802.24",620.9,511.26,"1,607.57",911.85,"2,059.64","1,997.97",320.15,433.4,659.45,143.23,89.6,167.65,"1,188.45",53.2,261.32,790.08,"1,156.88",95.29,"4,893.78",28.8,"1,551.16",163.94,458.96,70.2,86.1,263.33,"1,900.03",821.38,"3,350.19",359.31,184.29
12-05-2020,139.81,289.47,161.93,791.74,"1,512.20",386.85,"2,540.98","4,667.07","2,066.36",41.05,478.95,557.85,297.04,"2,980.54",570.15,440.24,"2,363.55",136.25,"3,715.01",621.2,511.11,"1,622.74",897.66,"2,084.94","1,962.41",321.2,446.2,664.04,149.19,89.75,171.15,"1,157.20",53.25,257.18,783.54,"1,107.20",98.13,"4,907.16",28.7,"1,455.20",165.37,459.01,68.94,86.2,261.18,"1,913.97",838.06,"3,338.82",365.61,186.63
13-05-2020,141.06,307.2,169.14,788.39,"1,551.85",414,"2,605.88","4,815.23","2,157.56",44.15,463.26,553.96,300.89,"2,953.93",570.2,441.14,"2,339.50",140.38,"3,721.12",660.05,512.42,"1,660.20",923.65,"2,157.22","1,947.00",338.05,448.6,670.32,149.51,97.35,175.14,"1,186.70",57.53,267.41,829.79,"1,080.08",106.76,"4,991.20",30.6,"1,486.07",172.51,447.58,70.69,87.2,263.66,"1,914.12",851.92,"3,535.55",380.35,189.27
14-05-2020,140.81,306.25,168.68,833.72,"1,511.25",401.95,"2,612.31","4,789.09","2,108.59",43.15,474.06,537.92,294.38,"2,991.48",569.75,455.59,"2,366.60",136.35,"3,674.25",651.1,501.47,"1,582.32",889.85,"2,210.22","1,957.05",327.4,428,635.55,148.06,93.5,168.27,"1,173.10",54.13,254.4,838.21,"1,092.59",101.66,"5,068.46",29.3,"1,425.99",166.41,451.14,69.67,83.8,256.04,"1,867.68",837.62,"3,598.16",382.5,185.58
15-05-2020,140.96,307.1,168.03,860.53,"1,541.58",388.55,"2,574.56","4,722.10","2,083.08",41.6,492.65,552.12,302.46,"2,998.14",570.3,440.99,"2,335.20",138.09,"3,677.30",624.05,495.46,"1,583.67",884.32,"2,163.09","1,982.46",322.7,418.7,629.9,148.83,94.55,167.41,"1,178.30",53.3,247.34,831.23,"1,047.91",101.69,"5,054.93",28.8,"1,449.28",164.88,443.87,70.35,84.35,260.71,"1,858.41",837.22,"3,571.89",369.85,183.39
18-05-2020,135.81,291.26,159.11,868.76,"1,490.11",358.8,"2,394.64","4,464.37","1,935.47",38.6,512.39,536.12,279.5,"2,982.70",600.45,433.24,"2,330.20",131.77,"3,622.22",598.4,494.98,"1,465.66",833.04,"2,041.79","1,956.27",298.5,376.75,641.1,148.92,88.05,156.79,"1,113.65",49.06,214.46,782.14,"1,086.41",83.19,"4,678.86",27.35,"1,430.76",153.88,436.05,68.35,80.65,254.18,"1,910.15",809.2,"3,297.40",366.83,181.79
19-05-2020,139.61,316.98,162.79,849.54,"1,492.94",354.5,"2,425.42","4,534.35","1,961.78",36.5,515.14,596.66,278.79,"2,977.38",594.95,434.23,"2,321.75",130.77,"3,642.35",584.6,502.24,"1,492.61",827.07,"2,044.70","1,927.29",300.3,367.8,645.64,154.35,91.65,162.61,"1,130.45",48.41,225.47,765.8,"1,103.43",81.26,"4,762.46",26.6,"1,399.13",151.4,437.04,69.33,81.8,259.32,"1,913.14",818.61,"3,427.34",331.54,183.99
20-05-2020,141.26,321.5,167.5,857.72,"1,489.07",362.5,"2,472.25","4,700.91","2,039.50",36.65,515.49,591.92,293.62,"3,000.26",620.65,436.76,"2,372.70",138.53,"3,849.70",596.65,510.48,"1,577.08",853.41,"1,995.50","1,942.22",305.65,357.3,646.56,158.87,94.95,164.29,"1,160.10",49.95,242.32,802.96,"1,137.76",82.52,"4,848.34",26.6,"1,423.76",152,450.94,69.38,83.45,270,"1,918.00",840.29,"3,517.41",348.04,184.54
21-05-2020,138.21,314.94,168.76,884.03,"1,562.77",357.2,"2,552.09","4,538.10","1,986.99",37.55,514.09,592.42,297.71,"2,984.04",616.6,437.26,"2,357.35",137.89,"3,787.97",601.1,518.33,"1,548.29",855.85,"2,090.06","1,922.76",304.4,346.8,649.12,170.8,98,163.18,"1,150.25",49.44,240.76,789.02,"1,103.77",82.28,"5,005.08",27,"1,431.25",150.56,461.53,69.47,84.1,270.48,"1,954.91",841.43,"3,560.28",358.04,188.68
22-05-2020,138.01,308.44,174.31,885.07,"1,606.05",336.95,"2,468.39","4,314.50","1,892.24",37.45,524.88,591.08,299.61,"3,037.90",639.35,428.87,"2,320.00",134.46,"3,832.61",602.55,514.02,"1,469.63",835.24,"2,120.73","1,939.34",291.05,338.35,668.58,168.45,96.6,159.58,"1,160.20",48.04,234.82,784.4,"1,101.12",77,"5,088.53",26.65,"1,421.62",149.47,464.45,69.23,82.8,261.66,"1,983.53",841.23,"3,627.51",362.29,188.58
26-05-2020,139.41,313.4,175.8,853.24,"1,617.92",341.3,"2,479.12","4,096.26","1,826.05",37.1,530.38,557.25,297.66,"3,034.79",627.7,430.26,"2,295.70",136.05,"3,804.51",602.35,507.82,"1,456.06",848.73,"2,084.30","1,929.49",292.7,348.2,657.18,173.28,109.15,169.28,"1,153.20",47.53,233.41,793.88,"1,115.74",80.17,"5,199.38",26.7,"1,414.17",150.01,454.31,71.28,83.1,267.38,"1,907.59",883.9,"3,774.10",358.29,188.38
27-05-2020,140.91,324.38,174.77,822.64,"1,607.59",387,"2,494.29","4,257.02","1,933.33",38.5,522.88,561.09,313.15,"3,088.93",633.05,426.13,"2,290.40",136.94,"3,822.92",637.5,514.55,"1,522.22",899.76,"2,145.43","1,949.29",318.85,368.95,681.23,173.69,115.05,177.49,"1,217.55",50.09,241.88,818.2,"1,100.14",83.61,"5,197.65",27.5,"1,435.52",157.15,446.14,71.96,84.55,274.53,"1,968.76",877.07,"3,715.69",378.54,200.8
28-05-2020,142.56,329.49,178.36,848.75,"1,631.57",390.95,"2,513.09","4,284.91","1,944.56",38.6,519.43,560.74,310.3,"3,187.68",628.35,445.46,"2,285.10",143.31,"3,827.59",653.8,525.89,"1,573.88",941.18,"2,266.18","1,960.85",326.85,386.85,683.11,172.34,119.1,176.87,"1,229.45",49.81,238.33,870.76,"1,108.14",82.46,"5,419.60",26.75,"1,462.04",156.75,454.26,72.1,87,281.73,"1,967.78",890.54,"3,797.23",381.76,198.9
29-05-2020,148.25,321.55,178.6,858.56,"1,670.78",384.95,"2,619.90","4,403.83","1,950.50",38.95,530.93,550.62,325.84,"3,241.02",648.15,463.39,"2,390.10",149.88,"4,008.25",688.4,533.26,"1,608.00",947.55,"2,328.06","2,007.09",331.95,393.65,676.36,178.39,121.55,176.92,"1,224.00",50.55,233.36,896.48,"1,148.84",84.33,"5,560.78",26.75,"1,454.24",159.82,469.25,72.64,87,281.44,"1,936.41",881.18,"3,892.58",396.16,212.32
01-06-2020,150.4,327.06,176.17,839.29,"1,680.85",396.95,"2,666.10","4,762.05","2,157.36",42.45,529.68,557.05,329.17,"3,294.73",642.5,466.17,"2,480.05",151.42,"3,892.37",715.65,542.46,"1,684.39",983.39,"2,293.99","2,057.04",339.25,410.1,684.73,181.28,129.6,186.28,"1,248.40",53.39,244.08,892.54,"1,165.42",87.78,"5,741.95",29.2,"1,509.81",168.49,460.49,72.74,89.55,300.51,"2,007.98",949.4,"3,803.71",409.29,214.57
02-06-2020,149.85,337.58,178.27,838.11,"1,696.79",410.1,"2,702.64","5,183.44","2,342.42",42.1,516.98,556.1,324.7,"3,310.22",637.6,457.82,"2,411.00",156.39,"3,835.03",766.6,542.9,"1,757.91",996.69,"2,286.05","2,055.92",348.4,434.7,693.09,178.3,129.3,184.55,"1,342.90",56.32,247.1,909.17,"1,181.11",91.43,"5,639.37",29.25,"1,525.05",168.69,468.11,73.27,96.5,304.52,"2,009.84",966.48,"3,822.20",414.56,215.37
03-06-2020,150.55,337.19,175.05,841.02,"1,703.98",409.55,"2,690.36","5,284.77","2,408.01",43.15,508.14,549.68,331.78,"3,367.10",641.2,460.31,"2,382.20",155.2,"3,901.09",832.25,545.42,"1,779.33","1,017.84","2,268.25","2,068.70",356.85,432.35,686.68,177.8,127.4,185.08,"1,386.55",55.99,248.75,924.42,"1,206.90",93.45,"5,573.86",30.25,"1,530.96",173.3,471.13,74.05,98.75,302.61,"2,014.77",974.6,"3,843.78",409.1,210.88
04-06-2020,147.9,336.84,174.12,825.54,"1,621.79",394.35,"2,723.08","5,135.55","2,309.32",42.8,480.85,570.4,339.58,"3,309.60",660.55,459.51,"2,421.15",155.55,"3,937.02",790.25,561.07,"1,710.17",997.38,"2,296.90","2,068.80",347.85,415.05,692.75,180.92,137.05,184.41,"1,334.40",54.04,238.82,894.99,"1,254.57",89.83,"5,639.47",31,"1,568.84",172.46,489.63,74.35,98.5,305.04,"2,059.47",961.63,"3,791.94",411.97,215.76
05-06-2020,152.35,338.78,181.91,840.92,"1,626.55",405.3,"2,683.50","5,235.13","2,386.49",46.5,468.26,582.26,351.32,"3,325.28",650.9,459.81,"2,460.05",156.39,"3,962.62",807,558.16,"1,712.40","1,028.90","2,308.14","2,036.61",357.2,422.35,688.64,180.79,145.45,189.26,"1,337.80",57.95,255.08,918.6,"1,305.82",93.15,"5,694.97",33.75,"1,570.73",186.08,489.04,77.27,110.75,323.15,"2,016.84",981.13,"3,857.39",428.91,218.26
08-06-2020,152.55,340.91,178.5,821.85,"1,622.28",430.25,"2,707.42","5,439.63","2,503.21",45.75,464.26,583.06,374.61,"3,287.01",635.1,455.09,"2,413.05",152.16,"3,906.21",815.3,560.39,"1,706.78","1,011.52","2,351.19","2,060.12",359.8,451.6,705.57,178.66,143.7,187.24,"1,336.75",58.74,254.16,924.46,"1,304.25",95.77,"5,683.67",32.6,"1,558.61",185.09,483.84,77.46,115.45,318.05,"2,039.98","1,014.84","3,766.33",426.37,225.94
09-06-2020,151.8,343.64,175.1,789.03,"1,630.03",420.05,"2,697.85","5,309.51","2,439.66",45.8,450.42,565.77,362.63,"3,276.36",640.05,463.49,"2,421.80",152.56,"4,059.99",834.15,555.16,"1,717.73",983.05,"2,354.15","2,055.04",348.55,463.9,702.39,179.43,144.2,182.54,"1,304.15",57.57,247.05,916.72,"1,339.61",95.11,"5,611.82",31.8,"1,526.49",182.76,495.47,76.34,111.45,316.72,"2,040.27",987.22,"3,779.43",420.32,217.86
10-06-2020,151.75,344.14,179.02,844.51,"1,623.97",427.45,"2,626.37","5,221.73","2,431.72",47,455.17,565.07,360.2,"3,239.24",642.95,458.87,"2,394.65",155.99,"4,048.86",827.65,560.83,"1,753.79",987.58,"2,260.42","2,067.82",353,499.6,700.68,179.93,142.25,183.4,"1,332.25",58.74,259.32,910.23,"1,313.23",93.24,"5,625.00",33.85,"1,561.25",185.98,493.88,79.95,111.4,308.9,"2,076.41",967.57,"3,780.53",414.85,216.51
11-06-2020,151.7,336.29,176.68,832.29,"1,598.81",413.45,"2,627.68","5,156.75","2,335.13",45.15,452.32,549.88,351.75,"3,232.86",635,447.15,"2,356.30",149.98,"3,994.81",818.1,560.2,"1,732.61",964.43,"2,277.87","2,055.43",341.25,523.15,689.03,175.59,141,177.35,"1,298.70",57.25,264.63,894.75,"1,292.48",94.72,"5,377.78",32.8,"1,527.04",175.53,468.65,83.07,106.15,298.56,"2,035.94",941.83,"3,693.26",407.48,212.42
12-06-2020,152.2,342.9,180.6,841.56,"1,625.36",408,"2,689.15","5,284.67","2,446.20",45.45,457.07,558.1,355.4,"3,228.74",643.6,452.66,"2,395.10",153.26,"3,945.93",835.85,553.12,"1,737.21",978.51,"2,368.49","2,055.78",344.2,528.45,677.38,175.27,141.65,181.48,"1,279.80",58.5,273.89,890.86,"1,313.42",98.76,"5,512.17",33.05,"1,577.78",177.51,475.03,82.87,105.3,302.8,"2,008.22",968.01,"3,776.64",401.82,207.43
15-06-2020,149.15,337.39,178.55,877.09,"1,606.35",389.6,"2,637.34","5,102.36","2,347.61",45.95,454.77,548.73,343.14,"3,220.25",643.65,450.67,"2,335.05",145.15,"3,950.22",819.25,561.07,"1,697.91",945.76,"2,315.54","2,033.39",331.1,490.55,672.98,169.22,135.9,176.48,"1,248.90",57.71,263.41,865.37,"1,284.49",98.94,"5,426.93",33.65,"1,603.35",172.11,480.67,81.23,100.5,291.93,"1,998.77",939,"3,733.03",395.33,213.32
16-06-2020,146.1,338.43,177.71,894.93,"1,609.83",381.55,"2,627.58","5,127.06","2,361.18",44.85,454.72,542.95,341.95,"3,208.88",637.8,445.56,"2,320.35",145.85,"3,943.47",818.2,562.96,"1,766.00",986.13,"2,362.68","2,025.63",342.95,481.8,686.34,167.23,143.5,182.54,"1,276.80",56.92,276.56,860.71,"1,286.06",101.51,"5,453.15",33.15,"1,606.48",171.32,478.3,84.46,94.75,294.55,"2,014.42",948.56,"3,768.07",404.36,211.92
17-06-2020,147.05,338.93,174.49,905.08,"1,583.72",389.6,"2,599.55","5,035.73","2,392.13",44.9,450.62,561.43,346.56,"3,262.69",640.35,437.61,"2,300.10",149.28,"3,923.53",806.3,558.07,"1,739.59",975.03,"2,330.48","2,027.48",341.95,491.15,688.74,163.79,140,184.26,"1,243.80",56.97,284.6,850.85,"1,292.24",100.54,"5,675.15",33.15,"1,604.15",171.37,480.53,84.21,95.4,293.84,"2,016.39",953.46,"3,797.23",410.75,217.31
18-06-2020,147.75,341.41,174.68,895.07,"1,586.10",405.4,"2,588.82","5,426.23","2,521.88",45.95,440.22,558.89,351.94,"3,265.38",642.05,437.11,"2,310.45",146.94,"3,945.00",824.6,561.07,"1,799.01","1,015.55","2,332.11","2,014.90",352,499.2,698.77,168.67,145.15,185.75,"1,303.35",59.39,276.66,862.25,"1,308.91",101.63,"5,663.46",33.9,"1,644.42",178.01,479.14,84.31,96.35,303.28,"2,006.84",966.33,"3,832.17",417.69,217.66
19-06-2020,152.6,346.47,177.9,932.82,"1,610.62",417.05,"2,584.96","5,898.37","2,694.25",47.05,439.07,570.45,361.73,"3,298.28",636.2,440.14,"2,304.75",160.97,"3,943.62",893.8,552.01,"1,778.80","1,028.90","2,323.13","2,055.56",363.8,483.65,690.6,166.37,145.7,186.62,"1,302.50",62.78,277.39,863.74,"1,317.30",105.28,"5,844.78",34.5,"1,747.20",182.81,482.95,83.66,102.5,305.61,"2,013.24",966.18,"3,824.29",426.47,221.55
22-06-2020,154.55,347.17,178.18,924.05,"1,640.05",430.15,"2,760.29","6,182.05","2,835.72",49.4,443.87,578.97,366.1,"3,281.64",655.95,440.59,"2,349.25",159.13,"3,970.45",912.9,552.01,"1,763.58","1,024.32","2,379.09","2,063.47",367.55,489.9,688.79,167.23,144.4,190.12,"1,355.35",65.39,261.61,872.63,"1,274.78",107.46,"5,843.44",35.8,"1,734.04",185.98,488,83.36,102.65,310.52,"1,996.85",969.8,"3,813.23",435.55,217.56
23-06-2020,157.1,353.18,180.18,911.53,"1,671.57",443.65,"2,766.48","6,318.12","3,020.62",50.5,465.21,576.73,372.61,"3,325.62",659.8,455.59,"2,380.05",167.78,"4,045.27",901.8,562.33,"1,781.70","1,037.81","2,385.26","2,117.64",376.15,520.4,705.38,168,146.25,193.68,"1,389.90",65.43,266.04,930.47,"1,272.52",107.43,"5,834.02",37.45,"1,708.96",190.69,495.17,83.46,104.4,316.53,"2,004.08",989.35,"3,930.41",452.04,220.11
24-06-2020,154.7,349.4,175.94,886.06,"1,734.46",424.65,"2,723.08","6,044.58","2,929.72",51.6,457.07,555.36,359.82,"3,305.81",631.2,452.06,"2,341.35",159.23,"3,980.10",890.05,542.32,"1,742.59","1,028.05","2,459.17","2,092.45",348.1,481.7,699.02,173.42,148.45,186.23,"1,343.90",62.92,263.41,918.89,"1,256.78",107.88,"5,704.04",36.5,"1,715.87",182.91,479.29,83.41,104.8,310.86,"2,010.88",978.41,"3,809.59",434.33,217.71
25-06-2020,161.54,341.61,173.65,901.04,"1,676.63",421.7,"2,726.17","6,019.69","3,000.50",52,457.17,557,351.94,"3,309.65",634.9,456.14,"2,330.45",156.44,"3,944.60",881.85,533.06,"1,723.26","1,024.32","2,524.15","2,134.54",351,475.15,685.66,182.69,149.8,185.9,"1,381.70",65.76,261.46,906.91,"1,236.97",108.21,"5,710.93",37.1,"1,705.99",183.56,482.5,83.56,103.8,308.04,"1,985.18",967.91,"3,790.40",432.33,217.71
26-06-2020,162.04,340.81,175.29,889.06,"1,674.40",424.85,"2,771.75","5,944.86","2,898.82",51.85,454.87,558.39,374.18,"3,315.40",634.9,457.33,"2,350.75",153.61,"3,936.73",868.25,545.03,"1,715.06","1,051.90","2,505.17","2,115.92",349.1,492.55,732.35,176.45,153.2,185.03,"1,340.10",63.99,263.9,925.28,"1,271.64",106.79,"5,703.60",36.6,"1,729.57",182.91,474.89,82.92,101.4,308.76,"2,086.35",956.63,"3,848.47",429.74,224.94
29-06-2020,159.64,340.27,174.87,883.05,"1,679.56",404.8,"2,763.92","5,888.77","2,853.34",49.25,460.16,565.07,364.39,"3,375.69",644.9,460.71,"2,316.60",150.72,"3,912.36",843.1,536.6,"1,687.73","1,071.41","2,469.27","2,144.16",343.1,480,716.24,178.3,153.05,183.16,"1,355.65",62.27,257.71,900.66,"1,271.98",101.9,"5,628.08",35.35,"1,711.20",177.61,476.91,81.58,99.45,305.9,"2,069.42",947.96,"3,795.03",421.59,219.21
30-06-2020,156.15,341.51,180.51,899.61,"1,675.09",406.65,"2,731.58","5,843.73","2,826.43",48.6,491.5,557.85,355.5,"3,456.79",640.25,462.89,"2,278.90",147.29,"3,883.91",867.1,539.65,"1,700.82","1,061.26","2,511.58","2,141.26",351.45,474.8,720.35,175.95,161.5,181.86,"1,360.45",61.25,258.2,907.44,"1,258.45",101.3,"5,786.25",34.75,"1,692.28",176.82,467.96,81.28,98.25,311.48,"2,050.22",940.44,"3,881.31",415.05,219.16
01-07-2020,157.55,341.41,179.2,893.1,"1,675.64",433.25,"2,747.05","6,167.85","2,949.13",51.4,489.8,558.15,361.35,"3,401.30",627.1,463.54,"2,241.25",149.48,"3,850.93",856.45,534.71,"1,778.85","1,079.93","2,512.07","2,131.83",364.05,492.45,716.39,183.41,153.75,183.88,"1,356.75",62.92,269.36,888.84,"1,273.80",104.62,"5,751.37",36.4,"1,725.55",183.11,463.21,81.28,100.75,308.62,"2,059.96",938.81,"3,886.35",436.28,218.56
02-07-2020,158.1,344.39,180.6,887.09,"1,674.10",423.2,"2,783.10","6,187.30","2,959.47",51.5,502.49,556.45,364.53,"3,390.89",646.2,462,"2,196.65",152.06,"3,859.89",866.7,551.62,"1,831.48","1,084.71","2,634.30","2,113.52",362.85,494.8,740.57,186.08,154.1,186.76,"1,352.00",64.36,274.96,905.18,"1,272.82",111.62,"5,895.42",36.25,"1,754.71",183.75,468.01,81.23,101.55,319.29,"2,124.07",976.63,"3,902.65",431.89,223.7
03-07-2020,159.89,357.89,182.56,884.23,"1,683.23",428.45,"2,834.38","6,147.91","2,926.77",50.75,515.49,579.37,366.34,"3,394.01",638.8,463.98,"2,190.45",150.47,"3,860.77",894.2,561.26,"1,827.36","1,069.32","2,700.22","2,135.08",361,487.2,746.54,187.61,153.7,183.4,"1,353.80",62.92,267.26,908.02,"1,270.27",110.32,"5,879.22",35.95,"1,782.17",183.01,471.82,83.66,103.45,314.53,"2,165.91",993.56,"3,877.38",433.6,224.3
06-07-2020,164.09,356.95,180.79,874.67,"1,696.34",434,"2,800.26","6,283.48","3,103.78",51.45,503.44,574.54,370.9,"3,476.60",634.6,462.89,"2,161.10",154.05,"3,831.78",891.95,560.83,"1,811.37","1,098.25","2,732.47","2,123.19",361.85,495.9,747.81,189.89,156.95,188.06,"1,367.90",65.06,269.55,914.7,"1,274.88",110.38,"6,069.01",37.1,"1,845.86",186.33,475.13,85.89,109,323.11,"2,228.49","1,004.15","3,918.55",445.7,222.15
07-07-2020,168.04,343.54,180.18,901.38,"1,732.97",447.35,"2,751.98","6,588.00","3,346.54",50.8,510.59,565.12,361.06,"3,528.39",636.55,475.41,"2,184.50",152.26,"3,764.34",881.55,573.77,"1,828.86","1,100.39","2,711.12","2,115.87",376.05,526.3,777.32,184.62,155.6,187.18,"1,368.25",66.32,271.11,907.4,"1,323.92",123.24,"6,171.24",36.8,"1,817.60",186.87,474.19,84.95,109.05,314.91,"2,235.09","1,006.18","3,849.86",440.18,224.4
08-07-2020,162.89,338.23,182.33,917.64,"1,673.90",444.15,"2,757.10","6,403.85","3,202.87",52.75,499.24,559.29,359.44,"3,534.68",634.4,470.14,"2,163.50",145.65,"3,826.56",876.25,557.15,"1,828.18","1,105.57","2,681.44","2,147.21",368.95,552.6,758.28,186.57,156.25,191.59,"1,352.75",65.95,274.47,905.14,"1,377.17",121.76,"5,990.51",37.25,"1,792.23",190.14,477.41,86.98,105.35,318.63,"2,184.87",981.33,"3,774.75",433.4,222.6
09-07-2020,162.64,340.76,188.34,920.16,"1,704.68",453.75,"2,785.66","6,567.61","3,324.63",52.8,490.2,566.62,358.11,"3,523.74",639.05,469.94,"2,176.35",145.25,"3,836.31",881.45,570.08,"1,903.47","1,120.10","2,654.07","2,137.19",370.35,556.55,765.14,185.76,164.05,193.65,"1,368.15",65.34,275.64,908.69,"1,393.27",125.9,"5,948.84",37.1,"1,818.40",197.28,476.87,86.54,106.95,328.45,"2,170.54",981.78,"3,831.37",431.99,221.1
10-07-2020,159.59,332.62,183.86,927.79,"1,691.03",439.6,"2,797.94","6,482.23","3,308.80",51.6,494.4,572.64,357.73,"3,574.63",638.9,471.04,"2,203.10",146.99,"3,845.02",892.2,564.27,"1,868.93","1,100.34","2,644.01","2,184.29",360.35,539.25,765.28,184.71,169.15,189.58,"1,349.35",64.36,268.72,896.39,"1,398.62",123.21,"5,902.56",35.05,"1,872.03",193.81,488.69,82.32,107.6,322.92,"2,188.27",952.32,"3,786.56",426.08,221.6
